Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bgID	n_ovlp	tot_genes	n_bg_ovlp	tot_bg_genes	enrichment
cLEC	GO:0005201	extracellular matrix structural constituent	4/28	124/14272	9.457077029595246e-5	0.012105058597881914	0.008859787954041862	Col4a2/Fn1/Lamc1/Ltbp4	4	Agrn/Bgn/Col11a2/Col12a1/Col13a1/Col14a1/Col15a1/Col17a1/Col18a1/Col3a1/Col4a1/Col4a2/Col4a4/Col4a5/Col5a1/Col5a2/Col6a1/Col6a2/Col6a3/Col7a1/Col8a1/Col9a1/Col9a2/Col9a3/Col1a1/Col1a2/Comp/Dmbt1/Hapln1/Vcan/Dcn/Ecm1/Eln/Fbln1/Fbln2/Fbn1/Fbn2/Fn1/Hspg2/Igfbp6/Lama1/Lama2/Lama3/Lama4/Lama5/Lamb1/Lamb2/Lamb3/Lamc2/Ltbp2/Lum/Mfap2/Marco/Matn2/Matn4/Mfge8/Nid1/Nid2/Ntn1/Ogn/Prg2/Reln/Slit2/Sparc/Tectb/Tgfbi/Thbs1/Thbs4/Tnc/Vtn/Vwf/Fbln5/Igfbp7/Mfap5/Postn/Col5a3/Dpt/Efemp2/Aspn/Mfap1a/Vwa5a/Col6a4/Srpx2/Pxdn/Col22a1/Mmrn1/Col24a1/Bmper/Pcolce2/Creld2/Tnxb/Spock2/Col4a6/Tinagl1/Fgg/Emilin1/Mmrn2/Col16a1/Ltbp4/Fgb/Npnt/Prelp/Emid1/Creld1/Col28a1/Efemp1/Scara3/Impg2/Lamc1/Megf9/Spon1/Col23a1/Sspo/Col6a6/Vwa1/Emilin2/Ltbp1/Abi3bp/Col27a1/Colq/Hmcn1/Col6a5/Hmcn2/Mfap1b	4	28	124	14272	16.442396313364053
cLEC	GO:0097718	disordered domain specific binding	2/28	35/14272	0.0021218202080640907	0.07145230812301959	0.05229650841240743	Fn1/Gja1	2	Ap2a2/Ap2m1/Bcl2l2/Calm1/Calm2/Calm3/Ctnnb1/Cdkn2a/Crebbp/Dffb/Fkbp8/Fn1/Fyn/Gapdh/Gja1/Gja5/Hspa2/Hsp90ab1/Hsp90aa1/Smad2/Mdm2/Myo5a/Ncoa3/Rb1/Rrm1/Siah1a/Tead2/Tpm1/Trp53/Ezr/Keap1/Cltc/Ppil1/Numa1/Hspa1a	2	28	35	14272	29.126530612244895
cLEC	GO:0005178	integrin binding	3/28	134/14272	0.002232884628844362	0.07145230812301959	0.05229650841240743	Fn1/Itgb1/Dst	3	Adam15/Adam17/Adam8/Adam9/Anxa7/App/Pdia4/Calr/Casr/Cd151/Cd81/Cd9/Col3a1/Comp/Cxadr/Dab2/Dmd/Dst/S1pr3/Egfr/Emp2/Ptk2/Fap/Fbln1/Fbn1/Fgf1/Fgf2/Ccn2/Fn1/Lilrb4a/S1pr2/Hmgb1/Icam1/Icam2/Icam5/Igf1/Igf2/Ccn1/Il1b/Ilk/Itga2/Itga2b/Itga3/Itga4/Itga5/Itga6/Itga7/Itgae/Itgal/Itgam/Itgav/Itgax/Itgb1/Itgb1bp1/Itgb2/Itgb3/Itgb5/Itgb6/Itgb7/F11r/Kdr/L1cam/Lama3/Lama5/Lamb1/Lamb2/Lyn/Madcam1/Mfge8/Mmp14/Myh9/Nf2/Ccn3/P4hb/Prkca/Lcp1/Ptn/Ptpn2/Ptprz1/Pxn/Cx3cl1/Cxcl12/Sema7a/Spp1/Src/Syk/Tgfbi/Thbs1/Thbs4/Thy1/Timp2/Tln1/Utrn/Vcam1/Vtn/Vwf/Ccn4/Ccn5/Fbln5/Itgb1bp2/Angptl3/Egfl6/Lgals8/Cib2/Gsk3b/Tspan4/Nisch/Jam2/Plpp3/Tln2/Esm1/Icam4/Jam3/Gpnmb/Emilin1/Itga9/Col16a1/Fermt3/Itga1/Actn1/Npnt/Itgb4/Nrg1/Itga10/Tspan8/Fermt2/Frmd5/Itga8/Ppia/Itga11/Itgb8/Cdh26/Itgad/Isg15	3	28	134	14272	11.411513859275054
cLEC	GO:0097110	scaffold protein binding	2/28	69/14272	0.00802902647731228	0.15737093305728841	0.11518102830673248	Gja1/Casp4	2	Adcy6/Xiap/Casp1/Casp4/Casp8/Cav2/Cdc37/Chuk/Cit/Crk/Dlg4/Dll1/Fyn/Xrcc6/Gja1/Hsp90aa1/Ikbkb/Il6st/Itpr2/Kcna5/Kcnh2/Kif1b/Kif5a/Krt18/Krt8/Lyn/Myh9/Nck2/Nos3/P2rx7/Psap/Ryr2/Scn5a/Src/Syk/Ubtf/Tcof1/Vim/Ywhae/Map2k1/Map2k2/Map3k7/Mapk3/Homer1/Panx1/Dynll1/Cript/Park7/Cacna1h/Shank3/Atg4b/Dynll2/Phf6/Kars/Baiap2/Dsp/Braf/Krt5/Grk2/Git1/Adcy5/Lrp4/Plcg2/Akap5/Pde4d/Dlgap3/Shank1/Nlgn3/Atp2b4	2	28	69	14272	14.774327122153208
cLEC	GO:0050839	cell adhesion molecule binding	3/28	247/14272	0.012190998082348057	0.15737093305728841	0.11518102830673248	Fn1/Itgb1/Dst	3	Acvr1/Adam15/Adam17/Adam8/Adam9/Ager/Ank3/Anxa7/App/Arvcf/Bmpr2/Pdia4/Calr/Caml/Casr/Ctnna1/Ctnna2/Ctnnb1/Ctnnd1/Cd151/Cd1d1/Cd2ap/Cd81/Cd9/Cdh1/Cdh11/Cdh13/Cdh2/Cdh3/Cdh4/Cdh5/Cdh6/Cdk5r1/Cntn1/Col3a1/Comp/Cpe/Cxadr/Dab2/Dmd/Dsg2/Dst/S1pr3/Egfr/Emb/Emp2/Ptk2/Fap/Fbln1/Fbn1/Fer/Fgf1/Fgf2/Fgfr1/Ccn2/Fn1/Glycam1/Lilrb4a/S1pr2/Ptpn6/Hmgb1/Icam1/Icam2/Icam5/Igf1/Igf2/Ccn1/Il1b/Ilk/Itga2/Itga2b/Itga3/Itga4/Itga5/Itga6/Itga7/Itgae/Itgal/Itgam/Itgav/Itgax/Itgb1/Itgb1bp1/Itgb2/Itgb3/Itgb5/Itgb6/Itgb7/Cd47/F11r/Jup/Kdr/L1cam/Lama3/Lama5/Lamb1/Lamb2/Rpsa/Epcam/Lyn/Madcam1/Cd46/Mfge8/Afdn/Mmp14/Cd200/Msn/Myh9/Ndrg1/Neo1/Nf2/Ninj1/Nos2/Nos3/Ccn3/Ctnnd2/Nrxn1/Nrxn2/Numb/Fxyd5/P2rx4/P4hb/Pirb/Prkca/Pkp1/Lcp1/Ppp1ca/Prom1/Psen1/Ptn/Ptpn11/Ptpn2/Sirpa/Ptprb/Ptprd/Ptprf/Ptprj/Ptprm/Ptprz1/Nectin2/Pxn/Rdx/Cx3cl1/Cxcl12/Nptn/Sell/Sema7a/Spp1/Src/Syk/Tgfbi/Thbs1/Thbs4/Thy1/Timp2/Tjp1/Tjp2/Tln1/Utrn/Cdh23/Vcam1/Ezr/Vtn/Vwf/Ccn4/Ccn5/Fbln5/Tenm2/Tenm3/Tenm4/Itgb1bp2/Tjp3/Angptl3/Postn/Pvr/Sdcbp/Cldn7/Egfl6/Ctnnal1/Nphs1/Cadm1/Lgals8/Pkp3/Cib2/Gsk3b/Bcam/Cd200r1/Nectin1/Nectin3/Tspan4/Nisch/Jam2/Pkp2/Kirrel3/Plpp3/Rtn4/Nexn/Esam/Tln2/Shtn1/Esm1/Cdhr5/Izumo1/Icam4/Ntng1/Jam3/Gpnmb/Igsf9/Fgg/Emilin1/Cdh22/Itga9/Col16a1/Fermt3/Dsp/Itga1/Actn1/Fgb/Npnt/Dscaml1/Plxnb3/Kirrel/Itgb4/Nrg1/Itga10/Tspan8/Nlgn2/Fermt2/Pkp4/Frmd5/Dchs1/Prtg/Akap5/Cdh24/Itga8/Nlgn3/Ppia/Nfasc/Itga11/Nrcam/Itgb8/Adgrl1/Cdh26/Tbc1d2/Itgad/Gm1123/Isg15	3	28	247	14272	6.190861769809137
cLEC	GO:0015267	channel activity	3/28	254/14272	0.013141208158207861	0.15737093305728841	0.11518102830673248	Ano6/Atp5c1/Gja1	3	Asic1/Chrnb1/Chrnb2/Anxa6/Aqp1/Aqp5/Aqp7/Atp5a1/Atp5b/Atp5c1/Atp5g1/Atp5j/Atp5k/Atp6v1a/Bax/Bcl2/Bcl2a1a/Bcl2a1b/Bcl2a1d/Cacna1a/Cacna1b/Cacna1c/Cacna1d/Cacna1e/Cacna1s/Cacna2d1/Cacna2d3/Cacnb1/Cacnb2/Cacnb3/Cacnb4/Cacng1/Anxa2/Cftr/Clca3a1/Clcn2/Clcn3/Clcn4/Clcn5/Cldn4/Cybb/Ncs1/Gabra3/Gabrd/Gja1/Gja5/Gjc1/Gjb2/Gjb6/Glra1/Glrb/Gria4/Grik5/Grin2d/Hcn1/Hcn2/Htr1b/Itgav/Itpr1/Itpr2/Itpr3/Kcna2/Kcna5/Kcna6/Kcnab1/Kcnab2/Kcnab3/Kcnb1/Kcnc3/Kcnd1/Kcnh1/Kcnh2/Kcnj11/Kcnj15/Kcnj2/Kcnj8/Kcnk1/Kcnk2/Kcnk4/Kcnk5/Kcnk7/Kcnma1/Kcnn4/Mcl1/Trpm1/Mpv17/P2rx1/P2rx4/P2rx7/Prf1/Pkd1/Pkd2/Psen1/Ptk2b/Rasa3/Ryr1/Ryr2/Ryr3/Scn1a/Scn1b/Scn3a/Scn5a/Scn7a/Scn8a/Scnn1a/Scnn1b/Slc12a2/Slc12a7/Slc1a1/Stim1/Abcc8/Abcc9/Trpc1/Trpc3/Trpc6/Vdac1/Vdac2/Vdac3/Trpv2/Scn11a/Best1/Clcn6/Clcn7/Atp5l/Atp5o/Clic4/Tmem38b/Kcnk6/Tomm40/Sec61a1/Gria3/Pkd2l2/Cacng4/Gsdme/Slc1a4/Panx1/Slc12a5/Gabrq/Atp5j2/Kcne3/Ttyh1/Kcne4/Cacna1h/Trpm7/Kcnmb4/Kcnq4/Trpv4/Atp5d/Aqp11/Ccdc51/Pacc1/Atp5e/Gpr89/Atp5g2/Mcoln2/Tmem109/Trpm4/Tmco1/Gsdmd/Atp5h/Apol9b/Tmem175/Calhm2/Slc17a7/Hvcn1/Tmem38a/Lrg1/Ttyh3/Clca3a2/Cacng7/Mcoln1/Slc24a3/Lrrc8c/Ano1/Ano10/Calhm5/Ano6/Slc12a6/Chrnb4/Fxyd4/Slc14a1/Orai1/Grik4/Clic1/Stim2/Ttyh2/Gjc2/Kcnn2/Kcnn3/Asic3/Pkd1l1/Slc26a6/Trpv1/Tmem63a/Clic6/Tmc7/Kcnj14/Catsper2/Best2/Slc24a1/Tmem120a/Calhm6/Mcu/Slc17a8/Tmc6/Tmc8/Tmem63c/Apol9a/Clic5/Tmem63b/Kcng3/Trpm6/Trpm3/Lrrc26/Atp5g3/Ano3/Clcc1/Clca2/Tmem150c/Lrrc8d/P2rx2/Tpcn2/Gpm6a/Piezo1/Scn3b/Apol8/Kcng2/Kcnt2/Lrrc8a/Grin3a/Pkd1l3/Apol10a/Tpcn1/Slc4a11/Orai2/Orai3/Slc24a5/Cacna2d4/Cachd1/Apol10b/Apol11b/Hcn4/Cngb1/Nalcn/Tmc4/Ano8/Scn4b/Gja6/Lrrc8b/Chrna10/Apol11a/Tomm40l/Piezo2/Kcnj13	3	28	254	14272	6.0202474690663665
cLEC	GO:0022803	passive transmembrane transporter activity	3/28	254/14272	0.013141208158207861	0.15737093305728841	0.11518102830673248	Ano6/Atp5c1/Gja1	3	Asic1/Chrnb1/Chrnb2/Anxa6/Aqp1/Aqp5/Aqp7/Atp5a1/Atp5b/Atp5c1/Atp5g1/Atp5j/Atp5k/Atp6v1a/Bax/Bcl2/Bcl2a1a/Bcl2a1b/Bcl2a1d/Cacna1a/Cacna1b/Cacna1c/Cacna1d/Cacna1e/Cacna1s/Cacna2d1/Cacna2d3/Cacnb1/Cacnb2/Cacnb3/Cacnb4/Cacng1/Anxa2/Cftr/Clca3a1/Clcn2/Clcn3/Clcn4/Clcn5/Cldn4/Cybb/Ncs1/Gabra3/Gabrd/Gja1/Gja5/Gjc1/Gjb2/Gjb6/Glra1/Glrb/Gria4/Grik5/Grin2d/Hcn1/Hcn2/Htr1b/Itgav/Itpr1/Itpr2/Itpr3/Kcna2/Kcna5/Kcna6/Kcnab1/Kcnab2/Kcnab3/Kcnb1/Kcnc3/Kcnd1/Kcnh1/Kcnh2/Kcnj11/Kcnj15/Kcnj2/Kcnj8/Kcnk1/Kcnk2/Kcnk4/Kcnk5/Kcnk7/Kcnma1/Kcnn4/Mcl1/Trpm1/Mpv17/P2rx1/P2rx4/P2rx7/Prf1/Pkd1/Pkd2/Psen1/Ptk2b/Rasa3/Ryr1/Ryr2/Ryr3/Scn1a/Scn1b/Scn3a/Scn5a/Scn7a/Scn8a/Scnn1a/Scnn1b/Slc12a2/Slc12a7/Slc1a1/Stim1/Abcc8/Abcc9/Trpc1/Trpc3/Trpc6/Vdac1/Vdac2/Vdac3/Trpv2/Scn11a/Best1/Clcn6/Clcn7/Atp5l/Atp5o/Clic4/Tmem38b/Kcnk6/Tomm40/Sec61a1/Gria3/Pkd2l2/Cacng4/Gsdme/Slc1a4/Panx1/Slc12a5/Gabrq/Atp5j2/Kcne3/Ttyh1/Kcne4/Cacna1h/Trpm7/Kcnmb4/Kcnq4/Trpv4/Atp5d/Aqp11/Ccdc51/Pacc1/Atp5e/Gpr89/Atp5g2/Mcoln2/Tmem109/Trpm4/Tmco1/Gsdmd/Atp5h/Apol9b/Tmem175/Calhm2/Slc17a7/Hvcn1/Tmem38a/Lrg1/Ttyh3/Clca3a2/Cacng7/Mcoln1/Slc24a3/Lrrc8c/Ano1/Ano10/Calhm5/Ano6/Slc12a6/Chrnb4/Fxyd4/Slc14a1/Orai1/Grik4/Clic1/Stim2/Ttyh2/Gjc2/Kcnn2/Kcnn3/Asic3/Pkd1l1/Slc26a6/Trpv1/Tmem63a/Clic6/Tmc7/Kcnj14/Catsper2/Best2/Slc24a1/Tmem120a/Calhm6/Mcu/Slc17a8/Tmc6/Tmc8/Tmem63c/Apol9a/Clic5/Tmem63b/Kcng3/Trpm6/Trpm3/Lrrc26/Atp5g3/Ano3/Clcc1/Clca2/Tmem150c/Lrrc8d/P2rx2/Tpcn2/Gpm6a/Piezo1/Scn3b/Apol8/Kcng2/Kcnt2/Lrrc8a/Grin3a/Pkd1l3/Apol10a/Tpcn1/Slc4a11/Orai2/Orai3/Slc24a5/Cacna2d4/Cachd1/Apol10b/Apol11b/Hcn4/Cngb1/Nalcn/Tmc4/Ano8/Scn4b/Gja6/Lrrc8b/Chrna10/Apol11a/Tomm40l/Piezo2/Kcnj13	3	28	254	14272	6.0202474690663665
cLEC	GO:1990782	protein tyrosine kinase binding	2/28	107/14272	0.01854010840566797	0.15737093305728841	0.11518102830673248	Itgb1/Gja1	2	Acvr1/Angpt1/Angpt2/Anxa5/Artn/Bmpr2/Ctnnd1/Cbl/Cd2/Cd247/Cdh1/Cdh2/Cdh5/Crk/Csk/Dok2/Eif3a/Epha4/Fer/Flt3l/Fnta/Gab2/Gas6/Gdnf/Gja1/Rack1/Grb2/Nr3c1/Hsp90aa1/Hyal2/Irs1/Itgax/Itgb1/Jup/Sh2b3/Blnk/Rab8a/Myoc/Nck1/Nedd9/Nrtn/Ntrk2/Pcna/Pik3r1/Pik3r2/Pitpnm1/Plcg1/Pspn/Pten/Ptpn1/Ptpn11/Ptpn14/Ptpn2/Ptpn22/Sirpa/Ptprf/Rasgrf1/Pitpnm2/Khdrbs1/Sh2b1/Shc1/Shc3/Tiam1/Tjp2/Tob1/Trp53/Vim/Ywhag/Zpr1/Fiz1/Sh2b2/Dazap2/Ceacam1/Map3k7/Sh2d3c/Nox4/Grb14/Socs5/Stap1/Rnf41/Cpne3/Tradd/Dusp3/Clasp2/Cblc/Dnaja3/Trim6/Dusp22/Frs3/Elmo2/Cblb/Nrg1/Shc2/Git1/Rasa1/Lrp4/Plcg2/Dock4/Bank1/Psg22/Cadm4/Shc4/Cass4/Frs2/Fcrl5/Irs2/Prr7	2	28	107	14272	9.527369826435246
cLEC	GO:0034452	dynactin binding	1/28	10/14272	0.019452612918533396	0.15737093305728841	0.11518102830673248	Snx6	1	Bicd1/Htt/Gsk3b/Snx5/Snx6/Bicdl1/Bicd2/Bbs4/Hook3/Sptbn5	1	28	10	14272	50.97142857142857
cLEC	GO:0019955	cytokine binding	2/28	110/14272	0.019528801780726985	0.15737093305728841	0.11518102830673248	Itgb1/Ltbp4	2	Acvr1/Acvrl1/Ager/Agrn/Bgn/Bmpr1a/Bmpr2/Ccr6/Cd36/Cd44/Chrd/Cxcr3/Cxcr4/Ccr3/Ccr5/Ccr7/Ackr3/Cntfr/Comp/Crlf1/Csf1r/Csf3r/Cx3cr1/Ackr1/Eng/Fgf2/Fzd4/Gbp2/Ghr/Pdpn/Hmgb1/Hyal2/Ifnar1/Ifnar2/Ifngr1/Il18bp/Cd74/Il10ra/Il11ra1/Il12a/Il12rb1/Il12rb2/Il13ra1/Il13ra2/Il1r1/Il1r2/Il1rn/Il18r1/Il2ra/Il2rb/Il2rg/Il6ra/Il6st/Il9r/Itga4/Itgav/Itgb1/Itgb3/Kit/Lepr/Lifr/Ltbp3/Nbl1/Nog/Osmr/Plp2/Pou5f1/Prlr/Tcap/Tgfb3/Tgfbr1/Tgfbr2/Tgfbr3/Thbs1/Tnfrsf11a/Tnfrsf1a/Tnfrsf1b/Traf2/Zfp36/Grem1/Grem2/Hax1/Cops5/Ebi3/Elane/Il27ra/Park7/Ackr2/Twsg1/Sostdc1/Chrdl2/Sost/Chrdl1/Trim16/Ltbp4/Il20rb/Wfikkn1/Tmc8/Il31ra/Nrros/Klhl20/Tnfrsf14/A2m/Cd109/Tsku/Vasn/Ackr4/Scube3/Ltbp1/Lrrc32	2	28	110	14272	9.267532467532467
